amount,time,is_international,card_present,Class
2544.1728843603596,16,1,0,0
2954.00600998238,1,0,1,0
577.1299327947866,18,0,1,0
2255.7214607351816,0,1,1,0
1596.6561351938628,10,0,1,0
1934.7818615186834,9,0,1,0
2278.141186830669,4,0,1,0
1610.2171487091582,15,0,1,0
1459.4335366707105,23,0,1,0
2027.3219339904197,4,0,1,0
1130.2032489097578,23,0,1,0
1131.3398968918516,22,0,1,0
2543.4986263652027,11,0,1,0
1080.9647718730753,3,1,1,0
2533.0500007273695,22,0,1,0
2370.073034283161,5,0,1,0
619.3546169675226,18,0,1,0
1457.948278131476,8,0,1,0
2955.2875224378977,11,0,1,0
1215.0675750882547,14,0,1,0
1628.47659015249,15,0,1,0
2369.648714601517,12,1,1,0
2626.7124074260764,20,0,0,0
1798.7688911644034,23,0,0,0
1521.9918442466867,6,0,0,0
3137.895889358806,22,0,1,0
3391.119731038063,19,1,1,0
2783.0864406254364,3,0,1,0
2068.254514052019,10,1,1,0
1353.387422687259,7,0,1,0
1335.6444747547478,5,0,1,0
2418.011284212606,9,0,0,0
2334.7185767109468,6,0,1,0
3121.2788743571436,6,0,1,0
2520.360074028911,3,0,1,0
797.5357585921456,2,0,1,0
2841.5580941783346,23,1,1,0
1201.5514981484698,6,1,1,0
1692.8229824381187,3,0,1,0
2200.1601650013554,12,1,1,0
3596.5339918271716,19,0,0,1
4487.934844804289,16,0,0,1
2485.3784473089463,6,0,1,0
1853.4427050236898,16,0,1,0
2427.60451878444,3,1,1,0
2710.124340699069,10,0,1,0
1743.4658995542466,2,0,1,0
3436.169084729858,10,0,1,0
2184.0566073531218,2,0,1,0
2398.1944712731156,11,0,1,0
2532.739401643569,0,0,1,0
2337.2692884915646,3,0,1,0
2671.15240037569,13,0,0,0
1506.1974507624614,0,0,1,0
1553.3585968431755,13,0,0,0
1119.876613622644,12,0,1,0
2351.600984496181,12,1,0,0
2623.1492028096914,23,0,1,0
2366.2182929215087,14,0,1,0
3339.59394667803,16,0,1,0
1995.5231849367628,11,0,1,0
2534.99332447401,21,0,1,0
1126.6392990885486,22,1,1,0
1690.320238020479,13,0,1,0
2556.430206052622,11,1,1,0
2679.2816885945153,17,1,1,0
1764.8264418686542,3,1,1,0
1942.7205985135465,13,0,1,0
785.7010026553526,18,1,1,0
1714.3766393547126,12,0,1,0
2712.306530815829,22,0,1,0
2460.164012885253,17,0,1,0
2400.532577104968,10,0,1,0
2039.8189497447681,5,0,1,0
2005.650526902541,8,0,1,0
1471.7430884212422,11,1,1,0
2559.0627361620277,18,0,1,0
2336.778355511512,13,0,1,0
2393.6150783942394,14,0,1,0
1579.1721258659356,10,1,1,0
277.32566410300456,5,0,1,0
2877.7221694029568,13,0,1,0
1616.9300351932766,2,0,1,0
1309.7793887655034,18,0,0,0
2554.783129531195,19,0,1,0
1686.3898880646964,10,0,0,0
2847.9491072372975,23,0,1,0
2493.604759661358,16,0,1,0
2546.855458560382,16,1,1,0
907.2354310395726,22,0,1,0
2969.5551883091202,2,0,1,0
2209.000424987085,13,0,1,0
1704.5782886030374,6,0,1,0
2114.710773873801,18,1,0,0
579.0118136813439,2,0,1,0
2326.9222491845367,1,0,1,0
1176.5027934543427,16,0,1,0
917.8637713251724,8,0,0,0
782.112651025687,21,0,1,0
2890.15069999194,5,1,1,0
1496.589285045769,23,1,0,0
3226.9821679331994,20,0,1,0
1571.3588295581617,8,0,1,0
634.1136339256427,4,0,1,0
1106.7804480410728,1,0,1,0
2988.649296005551,21,0,0,0
1875.281457650666,14,0,1,0
1561.3701628075191,8,0,1,0
2128.01458068223,18,0,1,0
2401.426188934036,9,0,1,0
2893.919052721969,3,0,1,0
3158.799383914341,9,0,1,0
1712.1850833687313,7,0,1,0
939.1618511343695,21,0,1,0
1669.2278711013792,12,0,1,0
2208.224405266309,6,0,1,0
1228.9928590315112,6,0,1,0
1234.2792680839657,3,0,1,0
2275.0303052399086,14,1,1,0
1961.0781187436392,11,0,1,0
2026.2375963292693,15,0,1,0
1393.2037322399444,5,0,1,0
1815.679428635386,8,0,1,0
1260.6134845853564,2,0,1,0
2712.1587288998294,7,1,0,0
2828.199467779002,6,0,1,0
523.0497102095248,3,1,1,0
1256.3913118460719,12,0,1,0
802.7765959279368,18,0,1,0
1479.9808524744815,6,0,1,0
1933.2496241677113,9,0,1,0
840.2838242411758,11,0,1,0
1262.5121494997495,2,0,1,0
1196.8341023348012,23,0,1,0
2165.8138635191553,11,0,1,0
2055.475469629,18,0,1,0
1422.6099573301974,14,0,1,0
2141.4566977115182,7,1,1,0
1562.6559323301876,11,0,1,0
1782.6759117391573,19,0,1,0
3338.7616722388293,5,0,1,0
3072.3688414322783,9,0,1,0
960.335010457922,1,0,1,0
2663.7859343033397,23,0,1,0
2649.1172435932735,12,0,0,0
1081.3893689979054,6,0,1,0
2655.0221150038888,7,0,1,0
3230.3455347300423,22,1,1,0
1101.964155004469,15,1,1,0
1265.997743188589,10,1,1,0
2814.129173474802,3,0,1,0
2217.1962486605184,16,0,1,0
2441.1810201916187,15,0,1,0
2272.4713731203974,18,0,0,0
2312.5567367425156,22,0,1,0
938.8222973511336,10,0,1,0
2837.8541652971585,6,1,1,0
2935.6719939422187,12,0,1,0
1816.4874047455778,18,0,1,0
1965.21844014891,16,0,1,0
775.1139979554223,21,0,1,0
2411.403804814268,12,0,1,0
2457.645953371315,11,0,1,0
1950.2471864005513,6,0,1,0
2899.4826878964022,0,0,1,0
1732.7382152160476,0,0,1,0
2451.6847407148803,19,0,1,0
1184.2685290463075,22,0,1,0
1981.1582793006096,13,0,1,0
1860.5165936777314,14,0,0,0
2180.2463376327532,10,0,1,0
1704.3784569333131,23,0,1,0
1894.8219234626658,8,0,1,0
2660.837737153205,16,1,1,0
1650.588610209426,3,0,1,0
714.7383194090567,19,0,1,0
3399.6671233643365,18,0,1,0
3105.1632629523892,6,0,1,0
966.189843915505,0,0,1,0
2551.7662441961556,8,0,1,0
1597.6201835589254,12,0,1,0
2210.7897722648477,23,0,1,0
2235.379303210795,1,0,1,0
1812.4737597469425,1,0,1,0
1372.987467530883,23,0,1,0
1447.5671581469924,14,0,1,0
1267.046467615006,16,0,0,0
1334.5422334156442,12,1,1,0
1946.2573679605157,6,0,1,0
1427.3920087113986,8,0,1,0
2545.641652570096,11,0,1,0
3189.796924268742,2,0,1,0
1535.9574069039656,22,0,1,0
2191.5236004283015,21,0,1,0
2399.748088242347,14,0,1,0
2377.6018167354196,6,0,1,0
2060.76421433287,22,0,1,0
2594.1459346877778,0,1,1,0
2385.799162144526,13,1,1,0
1009.8700621381618,18,0,1,0
2695.3248515114183,15,0,1,0
2709.8326698133937,9,1,1,0
1389.3711166571347,0,0,1,0
2030.3502683580816,4,0,1,0
2546.6631942488557,2,0,1,0
1832.5489443365107,16,0,1,0
2858.3824382128096,17,0,1,0
3891.097995695489,20,1,1,0
1371.2111738920141,18,0,1,0
895.1643174769802,21,0,1,0
2243.0548764839004,21,0,1,0
2577.250004100915,17,0,1,0
1815.306900924185,15,1,1,0
3162.6085306568275,1,0,1,0
929.115360221401,14,0,1,0
2554.334898425289,12,0,1,0
1515.3113433928852,12,0,1,0
3375.502324965837,15,0,1,0
3594.0122825344947,7,0,1,0
1386.6747297733218,10,0,1,0
1560.354291273136,7,0,1,0
2687.6703095838416,21,0,1,0
1690.2954801683882,9,0,1,0
1963.6710256542094,22,0,1,0
2020.3107364339282,0,0,1,0
464.261475041875,11,1,1,0
1988.92980312461,8,1,1,0
1448.217780748661,4,0,1,0
1605.5017420801823,8,0,1,0
3154.905602775051,15,0,1,0
994.794484576595,17,0,0,0
2650.5641493983817,7,0,1,0
1776.8296557345532,22,0,1,0
1776.1918652033326,10,1,1,0
2632.297516841369,19,0,1,0
2272.0410356551124,18,0,1,0
2456.490397775625,3,0,1,0
2774.547728426289,19,0,1,0
1734.9532934533418,9,0,1,0
1510.2106123937997,23,1,1,0
1131.8795787537615,12,0,1,0
1339.6715760168358,19,0,0,0
4359.27554024698,13,0,1,0
2995.7436645894295,20,1,1,0
919.1405070335829,1,0,1,0
942.0336346051438,3,0,1,0
2385.492849374793,6,0,1,0
2437.8118379023736,18,0,1,0
2439.1070682538916,16,0,1,0
1796.0353651570417,15,0,1,0
1899.6365919976797,12,0,1,0
2262.303619327486,23,1,1,0
2068.714405034664,23,0,1,0
224.55970180197187,21,0,1,0
1816.160295539845,22,0,1,0
1318.874852591749,17,0,1,0
2140.1691351268096,20,0,1,0
4388.207202082728,11,0,1,0
2293.9853323794437,22,0,1,0
1749.1762510620817,0,0,1,0
2737.4412015818016,14,0,1,0
2386.1503097673703,2,0,1,0
2336.075592361473,5,0,1,0
2485.480474572537,13,0,1,0
3645.234851863633,22,0,1,0
1095.2892517392675,5,0,0,0
2378.9056614491637,0,0,1,0
1258.8950960147693,19,0,1,0
2444.4101170737986,5,1,0,0
1265.0507908111244,7,0,1,0
1666.1065491159325,14,1,1,0
1763.928068609675,13,0,1,0
2780.6533754757675,15,0,1,0
2734.763555153931,19,0,1,0
1003.4260988428924,22,0,1,0
2043.947288799879,15,0,1,0
1432.3361162006618,18,0,1,0
993.1960714597324,23,0,1,0
1826.3863596605038,0,0,1,0
1753.2137692353442,3,0,1,0
3941.373189076418,23,0,1,0
2346.367860288557,9,0,1,0
897.9059993966102,19,0,1,0
1548.1807966632462,17,0,1,0
2817.106636343519,1,0,1,0
3670.75421829594,3,0,1,0
731.2133502096333,14,0,1,0
496.06049188876386,3,0,1,0
3496.7721402974257,15,0,1,0
2311.6913418967233,14,1,1,0
1305.3658144989067,17,0,1,0
2427.7032688979484,6,0,1,0
-108.5981912135021,14,0,1,0
2002.7004052777288,21,0,1,0
2262.256938274468,10,0,1,0
2739.416111630264,18,0,1,0
1188.88323816597,7,0,1,0
2068.549729122687,23,0,1,0
1259.66029915233,0,0,0,0
2204.307004539454,2,0,1,0
1283.7229421095808,4,0,1,0
1673.5193286718236,17,0,1,0
1203.3476841678166,11,0,1,0
2520.9089934589256,11,0,1,0
2686.7608933253323,20,0,1,0
1812.303544034069,18,0,1,0
2030.5903959680227,8,0,1,0
841.1268682931648,10,0,1,0
1760.2586815945704,16,0,0,0
1959.8363063666043,15,1,1,0
4096.63447282398,3,0,1,0
1110.426379380669,9,0,0,0
3171.34179100195,21,0,1,0
2797.4870187726465,14,1,1,0
2224.509123592109,18,0,1,0
3406.896387356107,2,0,1,0
2297.68437808549,20,0,1,0
2311.327356534343,22,0,1,0
1957.5034775859638,4,0,0,0
2978.855105934902,10,0,1,0
2877.175387048707,23,0,0,0
1499.45817000303,4,0,1,0
944.6022443209861,6,0,1,0
1837.6154900834742,5,0,0,0
1359.9691484818827,12,0,1,0
1949.1803403077158,1,0,1,0
2989.9505077473113,18,0,0,0
1634.158675930568,10,0,1,0
1965.7412949507402,19,0,1,0
2046.4181878467161,4,0,0,0
2678.7447057642275,8,0,1,0
202.48853281231573,5,1,1,0
1514.6397641877625,16,0,1,0
2169.026953823578,18,0,0,0
2960.0631651414888,22,0,0,0
1606.478041995036,7,1,1,0
498.7578351665006,6,0,1,0
2495.769156772909,4,1,1,0
1491.7100889394965,14,0,1,0
1048.266672727711,9,0,0,0
1500.5236882294207,23,0,0,0
1852.3797138753202,15,0,1,0
1516.2042683694299,8,0,1,0
235.54715432074477,6,0,0,0
2717.6529575097056,10,0,1,0
3019.900033022978,8,1,1,0
2521.217593071605,16,0,1,0
1089.8514636601467,8,1,1,0
1838.8067728419855,2,0,1,0
1994.7829478164335,21,0,1,0
2479.0355116495284,7,0,1,0
2534.6723909744646,18,0,1,0
1412.6609609772036,19,0,1,0
2065.596445130848,15,0,0,0
2365.824323692193,6,0,1,0
3164.657857717413,6,0,1,0
2563.6052318597785,19,0,1,0
2631.245349900415,12,0,0,0
2067.061302343489,2,0,1,0
3128.367316162803,11,1,1,0
2327.810236767598,23,0,1,0
1311.1296718611436,7,1,1,0
3122.6959761001526,12,0,1,0
2558.322618031222,19,0,1,0
1645.564783097214,15,0,1,0
1616.4056260806053,6,0,1,0
2237.2604361126096,3,0,0,0
2370.547836214068,11,0,1,0
2157.833812504965,16,0,1,0
2249.046938754308,0,1,1,0
3359.9658996611042,16,0,1,0
2857.2345217879083,1,0,1,0
2152.5084730120193,5,0,0,0
2753.0484646139867,11,0,0,0
1173.9808771779685,10,0,1,0
2318.341639957447,20,0,1,0
3447.4450797864883,10,0,1,0
1825.563283686101,17,0,1,0
1321.8928571047322,7,0,1,0
1478.3288891255515,6,1,1,0
1128.2935701260894,13,1,1,0
1372.1904734978373,15,0,1,0
1703.5935211279768,11,0,1,0
875.5463846570865,8,0,1,0
2012.4946671596824,19,0,1,0
2721.8217390293175,22,0,1,0
1273.7950558824637,20,0,1,0
3215.427138913415,15,1,1,0
2408.6336708220756,20,0,1,0
2824.464468499246,18,0,1,0
1473.7323569182904,15,0,1,0
2683.6201816532925,8,0,0,0
1126.4528796837496,12,1,1,0
2712.198000669207,4,0,1,0
2137.471471834825,21,0,1,0
2442.600975987827,18,0,1,0
1059.5243155001187,9,0,1,0
1283.9441261787163,6,0,1,0
2477.782574602708,8,0,0,0
1241.3215966206394,13,0,1,0
2370.5650336792983,14,0,1,0
906.2897548318033,12,0,1,0
2678.5393701333346,9,0,1,0
1013.9813481851927,13,1,1,0
2441.839950143619,20,1,1,0
2500.5047469168007,22,0,0,0
1442.58254525634,11,1,1,0
2465.6212536677813,18,0,1,0
2208.3538106668448,5,0,1,0
1568.9265150458093,11,0,1,0
1193.1562527390336,23,0,1,0
429.89944666193674,12,1,1,0
2279.7200378397547,7,0,1,0
748.157782910356,15,0,0,0
2076.2753595530467,1,0,1,0
1789.2414271342006,21,1,1,0
2543.3142203505563,6,0,1,0
1758.3636004081086,11,1,1,0
1736.441770922327,6,0,1,0
2585.4965634306363,18,0,1,0
2268.046423267294,13,0,1,0
2252.9247657462224,8,0,1,0
2375.414071846821,17,0,0,0
771.5423014343153,10,0,1,0
2605.4309439895856,15,0,0,0
2489.9750352108817,18,0,1,0
1186.6534971388023,10,0,1,0
1804.735621060639,17,0,1,0
1968.554169897895,10,0,1,0
1892.4025724786138,3,0,1,0
2267.087973254828,17,0,1,0
3145.093425464947,18,1,0,1
2865.413382138263,12,0,1,0
950.224645254875,3,0,1,0
2497.655992244839,9,0,1,0
3063.1466556283276,21,0,1,0
2309.446816551362,4,0,1,0
2872.7843401487735,2,0,1,0
3609.816356560612,15,0,1,0
2818.9676368855853,7,0,0,0
2199.446876513383,23,0,1,0
2836.0707792678027,6,0,1,0
2115.910266477513,18,0,1,0
2019.1224346279644,13,0,0,0
1718.868611429014,14,1,1,0
3250.7306870656867,16,0,1,0
1345.257067246399,20,0,1,0
3225.8941797424927,0,0,1,0
2399.891298992297,5,1,1,0
880.5550601584468,22,0,1,0
2294.1194343931375,14,0,1,0
319.9787938787008,11,0,1,0
2500.406413464829,20,0,1,0
2708.185186391193,19,0,1,0
1526.1152354783571,1,0,1,0
2098.838156764466,4,0,1,0
3563.325947000229,8,0,1,0
1595.4026365904506,19,0,1,0
1152.8739303547195,13,0,0,0
3185.330721970079,17,0,1,0
3570.069752424636,21,0,1,0
2002.9565374782778,7,0,1,0
2809.170428326685,1,0,1,0
3073.1807324247047,8,1,1,0
1406.012613969293,6,0,1,0
1611.7553317057054,17,0,1,0
2984.699610523788,15,0,1,0
3348.0114229668075,20,0,1,0
2450.304688139484,4,0,1,0
1296.1485171983566,22,0,1,0
3589.648889359553,14,0,1,0
1575.2232817504284,4,0,1,0
1731.8897750628385,10,1,1,0
2273.870267591697,21,1,1,0
3243.3283365718194,13,0,1,0
2683.180781241779,18,0,1,0
2331.8924002895283,2,0,1,0
2370.630824094485,23,0,1,0
2034.8117349147728,9,0,1,0
2446.511611614805,5,0,1,0
-23.648062155442403,2,0,1,0
1762.7140327441614,1,0,1,0
2193.0575479334248,12,0,1,0
1079.1887331043945,17,1,1,0
2309.058654249248,1,0,1,0
1836.4230232111029,14,0,1,0
3404.380558652392,4,0,1,0
3258.4157801718848,14,1,0,1
1627.3555447054696,20,0,1,0
1879.3298307466437,16,0,0,0
1940.841947513286,1,1,0,0
1638.6724190723019,17,0,1,0
2156.019987222501,14,0,1,0
1393.374344889928,19,0,0,0
1095.507732049979,22,0,1,0
2498.1689791202148,2,0,0,0
2503.623667377449,4,0,1,0
1356.5473922720062,10,0,1,0
2716.2843446100796,8,0,1,0
1494.737816667735,4,0,1,0
2202.532190430385,0,0,1,0
2656.2752100899647,13,0,1,0
1973.1099482370296,4,1,1,0
2363.7927297129077,7,0,1,0
1586.8562848899426,20,0,1,0
1842.8267332575224,13,0,1,0
1835.3124552957277,15,0,1,0
1402.737322767809,5,0,1,0
1858.5806695073743,7,0,1,0
761.1053609090027,1,0,1,0
1607.0770022863162,18,0,1,0
1772.0996053042634,8,0,1,0
1795.056198003696,4,0,1,0
1806.8020433033769,4,0,1,0
1950.588640111897,18,0,0,0
2383.5532144688514,3,0,1,0
2699.6136593060182,15,0,1,0
1480.1878185213864,15,1,1,0
1037.4393156886845,15,1,1,0
1166.3644702055176,6,0,1,0
1610.2376630440583,17,1,1,0
1718.4629457467927,23,0,1,0
1384.003147042034,20,0,1,0
963.1066686000845,0,0,1,0
1635.1033380206495,2,1,1,0
2145.141296091177,20,1,1,0
2476.023572668452,7,0,1,0
1554.0615575133431,0,0,1,0
1669.6017422852528,6,0,1,0
1258.6413529221513,6,0,1,0
1974.8486637001788,7,0,1,0
1321.2570926473484,18,0,1,0
2458.50225059296,16,0,1,0
571.306806452711,10,0,1,0
1712.2962620380301,14,0,1,0
2240.8858713533937,8,0,0,0
2147.0676130580036,16,0,1,0
4154.426931184397,10,0,1,0
2279.840019654326,5,0,1,0
1196.7563225263918,8,0,1,0
1923.6286023287416,17,0,1,0
579.0029332268386,19,0,1,0
1935.5202005625913,1,1,1,0
1333.555154399393,3,0,1,0
2732.3122204481297,17,0,1,0
1560.367780323572,0,0,1,0
1906.5872673638028,10,0,1,0
1491.5537268764774,2,1,1,0
3391.081081482665,7,0,1,0
1743.0057871056706,4,0,1,0
3466.0456347833615,19,0,1,0
2651.321409694613,20,0,1,0
2385.6533818683088,21,1,1,0
2294.986517854016,21,0,0,0
2315.0378385730014,4,0,1,0
457.861936523512,10,1,0,0
1776.8932846793948,11,0,1,0
2676.126376947457,21,0,1,0
1960.8822532207155,8,0,1,0
875.84812255714,20,0,1,0
1958.0764395380245,12,1,1,0
3363.284413004393,21,0,1,0
2997.5133724277757,19,1,1,0
1950.3967925071745,2,0,1,0
2761.159421646469,12,0,1,0
1706.7943837055586,21,0,1,0
636.9027305386248,10,0,1,0
1260.4272094963565,10,0,1,0
3250.311014806558,20,0,1,0
1780.8055345365567,19,0,1,0
1805.2928164999855,20,0,1,0
1760.1294429800955,6,0,1,0
3523.3092716584056,16,1,1,0
3300.7671322896504,15,1,1,0
3775.0241867585073,13,0,1,0
1872.763831679959,0,1,1,0
2236.499590997676,10,0,1,0
786.6859604633671,12,0,1,0
3181.5475408946195,0,1,1,0
1065.776358985652,1,0,1,0
2173.420451010103,8,1,0,0
1122.1579778937248,12,0,1,0
1528.906538609043,4,0,1,0
1330.1900551602398,8,0,0,0
1513.6997914593458,12,0,1,0
1568.7018374808172,4,0,1,0
1561.3849640599383,14,0,1,0
2666.6671294242456,6,0,1,0
1116.1097655499839,13,1,1,0
2176.4331416110936,15,1,1,0
2974.3673218444465,5,0,1,0
1589.4429083892833,1,0,1,0
1425.6648874019186,15,0,1,0
1815.5802998557992,18,0,0,0
2943.780166688568,4,1,1,0
2155.286104762686,3,0,1,0
1575.0285643139212,13,0,1,0
2387.1013209504317,5,1,1,0
1118.1662801308612,7,1,1,0
2545.0876083543585,23,0,1,0
2326.885846161414,2,0,0,0
1753.7532230888928,3,0,1,0
1329.1313612422152,0,0,1,0
1290.6552621732342,1,0,1,0
2427.853869076728,12,0,0,0
2983.1844019912496,8,0,1,0
1490.1538023769642,11,0,1,0
2366.7093628411876,9,0,1,0
330.378385118345,9,0,1,0
1532.3058154742403,17,0,1,0
1975.1528537032784,11,0,1,0
1272.253266414533,21,0,1,0
1250.7949001683232,15,0,1,0
1465.776354824891,22,0,1,0
2233.7541826610986,5,1,0,0
1850.1367852749001,23,0,1,0
209.41501334002237,23,0,1,0
303.43987789194716,20,0,1,0
1514.5078577142597,23,1,1,0
2366.1492688428416,9,0,1,0
-198.00387418018772,14,0,1,0
1600.2158590786955,8,0,1,0
1579.001714786063,23,0,1,0
3110.670222566758,1,0,1,0
1691.982550629709,17,0,1,0
2306.3911877927426,11,0,1,0
2113.0057120699707,2,0,1,0
295.5468161542394,6,0,1,0
2614.56577330539,8,0,1,0
2172.31720436503,7,0,1,0
2406.6149117396717,5,0,0,0
5140.990165149062,0,0,1,0
332.70964840112924,13,0,1,0
3379.7573198088867,15,0,1,0
1770.0419844797157,15,1,1,0
2229.8631235224075,3,0,1,0
1963.5902037590063,5,0,1,0
1660.6109332815652,14,0,0,0
1544.133657408993,21,0,1,0
2263.606988458407,7,0,1,0
786.2610426626568,0,0,1,0
2600.4633340174123,12,0,1,0
1667.044476091797,17,1,1,0
1095.9445287677138,17,0,1,0
1639.9897136033492,12,0,1,0
3005.7193734900584,21,0,0,1
1571.7319303870215,13,0,1,0
2286.762894567696,10,0,1,0
1415.2349794276215,6,0,1,0
2606.3374799388957,17,0,0,0
2548.4061910321634,20,1,1,0
3478.8870666371295,21,0,1,0
1859.5488436006276,3,0,0,0
2534.9238438063253,16,0,1,0
2078.4540316311554,18,0,1,0
3036.6974254904117,13,0,1,0
1424.9340899130157,9,0,1,0
2596.004250301825,5,0,1,0
1844.2421631066547,17,0,1,0
1948.6494583132019,3,0,1,0
2073.4019875586982,10,1,1,0
2201.7923171413418,12,0,1,0
1907.0167655024334,7,0,1,0
2171.770546536421,9,1,0,0
3262.4944460497477,22,0,1,0
2788.3597484921747,10,0,1,0
2695.3236739975173,2,0,1,0
1635.5683791809033,14,1,1,0
1288.6073374173407,7,0,1,0
2764.2404465902023,19,1,1,0
2700.837434023835,17,0,1,0
3178.1365406007853,20,0,1,0
1516.8154992246164,0,0,1,0
1816.3610757117224,23,0,1,0
688.4126699796527,7,0,1,0
1686.0231151513017,2,0,0,0
2797.256408463558,0,0,1,0
1626.8036966174416,19,0,0,0
2512.383836160659,15,0,1,0
1847.5975152017509,8,0,1,0
2259.2456225772485,16,0,1,0
1081.8468881474662,15,0,1,0
2068.1675597071207,22,1,1,0
-392.90877672057877,5,0,1,0
1850.4830734704121,22,0,1,0
695.6214050278879,6,0,1,0
2964.795613237453,23,0,0,0
2621.925882211609,15,0,1,0
2373.3367855728648,7,0,0,0
3216.804981727504,9,0,1,0
1240.86678334013,13,1,1,0
3397.8905583324467,10,0,1,0
2745.7532514083077,1,0,1,0
1810.7557702248432,11,0,1,0
2908.496117746355,19,0,1,0
1114.9651900706926,19,0,1,0
1340.388670777861,12,0,1,0
1513.1282214082398,14,0,1,0
1576.8178335487878,11,1,1,0
1154.7538857917978,12,0,0,0
2978.4664536762602,7,0,1,0
1792.9164797041346,15,0,1,0
2282.0039746855036,2,0,1,0
1543.7189068690554,12,0,1,0
543.5173595611864,11,0,1,0
2216.045886713138,18,0,0,0
470.1960196641785,1,0,1,0
1945.0927631316251,0,0,1,0
905.3479689337516,7,0,1,0
3589.8207993846463,8,1,1,0
2729.0901777397776,7,0,1,0
2084.6030330171843,20,0,1,0
3010.965342123735,16,0,1,0
1322.9472180274113,8,0,1,0
2434.7835029360745,5,0,0,0
2159.848346974971,14,0,1,0
2211.216065066936,22,0,1,0
3017.882800085414,23,0,1,0
2585.993682223842,12,0,1,0
2230.9789302600184,20,0,1,0
676.0900510173631,21,0,1,0
1231.962963776429,11,0,1,0
1901.8328531234206,12,0,1,0
2074.697899421321,6,0,1,0
1095.837020260861,22,0,1,0
3929.341340462737,17,0,0,1
3213.1152442028583,13,0,1,0
2481.694656313987,10,1,1,0
2057.629489026996,13,0,1,0
1830.2328240790787,16,0,1,0
1238.4652319822117,23,0,1,0
2061.98441481509,20,0,1,0
2206.2020321142004,1,0,1,0
1006.5915396147005,18,0,1,0
2267.341133795918,15,0,1,0
1875.7927609402009,21,1,1,0
473.7539536980871,9,0,1,0
1311.6919913763986,21,0,1,0
1669.1155732626846,7,0,1,0
3510.1501258721523,20,0,1,0
2445.2424996270065,4,0,1,0
931.614744720087,6,0,1,0
2388.8290315341096,12,0,1,0
762.1568088493075,15,1,1,0
2866.1528431096585,4,1,1,0
1623.1002785456972,15,0,1,0
1925.0910490086633,14,0,1,0
3060.6373180337523,8,0,1,0
970.2691451326,21,0,1,0
882.305451909607,22,0,0,0
1533.1205389231961,11,1,1,0
2830.703080815453,7,0,0,0
784.5231396185261,12,0,1,0
-265.72447848845513,4,1,0,0
1639.072913272801,13,1,1,0
2441.3926399287366,15,0,1,0
2960.2093997910633,10,0,1,0
1629.470910331681,19,0,1,0
1670.8587143071982,11,0,1,0
2923.1205874045977,14,0,1,0
504.2066402436635,23,0,0,0
1689.1833798535927,11,1,1,0
2152.339111940046,8,0,1,0
2359.3749770280274,0,0,1,0
1592.154645447294,2,0,0,0
2027.552809364673,11,0,1,0
9.338117269608347,19,1,0,0
1473.4012701329214,12,0,1,0
2362.806970043574,22,0,1,0
1214.1647725962564,5,0,1,0
2047.1873772716779,9,0,1,0
2357.4980006421583,9,1,1,0
1725.960639313788,15,0,1,0
2136.3710167972567,0,0,1,0
1229.8139477723103,15,0,1,0
1834.7109762431628,3,1,1,0
2488.172935671378,5,0,1,0
2125.5783687747476,18,0,1,0
1530.7749843488516,1,0,1,0
2179.373123432634,17,0,1,0
2571.6878325092944,9,0,1,0
360.0469771380176,3,0,1,0
2927.2592519647183,0,1,1,0
1730.9962090551423,14,0,1,0
2340.3919465921845,9,0,1,0
2957.7975389161825,17,0,1,0
902.6610422156273,15,0,1,0
1432.4471980579629,12,0,1,0
1769.1610432994362,14,0,1,0
1372.9971831004573,1,0,1,0
3387.9492606694466,19,0,1,0
1314.5823249385658,3,0,1,0
1555.5625764105066,0,0,1,0
2163.5112252823815,6,0,1,0
1038.2803791391289,22,0,1,0
1683.455430594989,10,1,1,0
2253.96260900014,9,0,1,0
1733.711676493991,0,0,1,0
1925.2905128800414,10,0,1,0
1576.5343100413033,23,0,1,0
788.4237526553864,9,0,0,0
2257.274569071391,13,0,1,0
3403.946457317793,13,0,1,0
2014.7213046267505,6,0,1,0
2180.2112937980396,22,0,1,0
2554.1782040934877,10,0,1,0
984.5356027626407,21,0,1,0
3362.0117265036843,3,0,1,0
2161.8630371382415,23,0,1,0
3305.485519271287,1,0,1,0
1413.5736035808086,6,0,1,0
3454.4495380462595,18,0,1,0
2620.1243952278264,13,0,1,0
2442.432068681887,18,0,1,0
2187.2195634825184,6,0,0,0
1801.1771055404406,11,1,1,0
2960.425326779098,2,0,1,0
2112.2878958784377,14,0,1,0
426.3442371302781,4,0,1,0
1106.250830634398,7,0,1,0
1851.323398245802,13,0,1,0
2247.999186532444,3,0,1,0
1954.7292088800834,6,0,1,0
2975.1766318349305,6,0,0,0
439.1185087691001,17,0,1,0
2114.870349204128,13,0,1,0
545.6166196902761,7,0,1,0
2607.7698363873346,11,0,0,0
1924.4330284463979,9,0,1,0
2335.6879776192945,13,1,1,0
1308.8936315281871,8,0,1,0
3023.571945326201,5,0,1,0
2833.379731247081,4,0,1,0
2466.83544240951,0,1,1,0
1896.3862025092474,0,0,0,0
2463.8858282361057,19,1,1,0
1434.4859456101208,16,0,1,0
2684.4445272165694,10,0,1,0
3319.5847154591365,11,0,1,0
2856.488447983349,2,0,1,0
1416.3180241540724,5,0,1,0
2289.1338538184823,10,0,1,0
965.4867649930818,12,0,1,0
